revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,cf_cff,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
19495.0,13456.0,5970.0,4326.0,4326.0,2826.4,2874.2,14236.0,60119.0,36947.0,16155.0,9815.0,135200.0,24359.0,57152.0,78048.0,135200.0,4326.0,5529.0,-837.0,-2868.0,6922.0,-837.0,4692.0,78048.0,28937.0,0.69,1.73,2822.58,2014-06
18467.0,13068.0,5577.0,4749.0,4749.0,2814.4,2864.3,13818.0,59973.0,36448.0,15804.0,8380.0,132097.0,22982.0,55506.0,76591.0,132097.0,4749.0,4654.0,-751.0,-5716.0,6516.0,-751.0,3903.0,76591.0,28651.0,0.71,1.72,2804.06,2014-09
18254.0,12401.0,3944.0,2521.0,2521.0,2794.8,2842.0,14523.0,55744.0,36685.0,16126.0,9434.0,130358.0,25031.0,60606.0,69752.0,130358.0,2521.0,4604.0,-1496.0,-858.0,4935.0,-1496.0,3108.0,69752.0,20698.0,0.68,1.87,2783.22,2014-12
17374.0,12092.0,5346.0,4320.0,4320.0,2782.6,2826.0,11988.0,58192.0,35403.0,15364.0,6664.0,128590.0,23836.0,60712.0,67878.0,128590.0,4320.0,2872.0,-543.0,-3227.0,6241.0,-543.0,2329.0,67878.0,19508.0,0.7,1.89,2775.87,2015-03
17787.0,12430.0,4917.0,4516.0,4516.0,2772.3,2812.0,10639.0,61001.0,36112.0,15583.0,6942.0,132036.0,24512.0,60905.0,71131.0,132036.0,4516.0,5472.0,-765.0,-2775.0,5806.0,-765.0,4707.0,71131.0,22621.0,0.7,1.86,2768.98,2015-06
17102.0,11878.0,4643.0,3358.0,3358.0,2768.4,2807.2,13639.0,63494.0,36397.0,15551.0,6954.0,133266.0,25260.0,61712.0,71554.0,133266.0,3358.0,6140.0,-789.0,-1840.0,5572.0,-789.0,5351.0,71554.0,24287.0,0.69,1.86,2767.28,2015-09
17811.0,12138.0,3383.0,3215.0,3215.0,2762.8,2800.3,13732.0,60210.0,36648.0,15905.0,9903.0,133411.0,27747.0,62261.0,71150.0,133411.0,3215.0,5085.0,-1366.0,-3294.0,4416.0,-1366.0,3719.0,71150.0,23757.0,0.68,1.88,2755.16,2015-12
17482.0,12153.0,5452.0,4457.0,4457.0,2757.2,2803.8,13861.0,62738.0,37430.0,15964.0,9841.0,136231.0,22134.0,63584.0,72647.0,136231.0,4457.0,2189.0,-639.0,-604.0,6343.0,-639.0,1550.0,72647.0,24959.0,0.7,1.88,2751.71,2016-03
18482.0,13146.0,5706.0,3997.0,3997.0,2745.4,2794.2,18640.0,66291.0,37779.0,15972.0,9753.0,139814.0,21536.0,67341.0,72473.0,139814.0,3997.0,4564.0,-757.0,-1038.0,6606.0,-757.0,3807.0,72473.0,24675.0,0.71,1.93,2737.65,2016-06
17820.0,12334.0,5384.0,4272.0,4272.0,2731.6,2785.4,18205.0,63319.0,38373.0,16095.0,10142.0,140369.0,23230.0,67600.0,72769.0,140369.0,4272.0,5361.0,-737.0,-3445.0,6292.0,-737.0,4624.0,72769.0,21956.0,0.69,1.93,2722.58,2016-09
