revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,cf_cff,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
10712.0,6226.0,3054.0,2271.0,2271.0,5840.0,5987.0,7307.0,23885.0,46052.0,16918.0,10932.0,55651.0,8571.0,12889.0,42762.0,55651.0,2271.0,4734.0,-1273.0,-1109.0,4225.0,-1273.0,3461.0,42762.0,38846.0,0.58,1.3,5788.0,2007-12
9673.0,5207.0,2391.0,1443.0,1443.0,5787.0,5879.0,5883.0,22064.0,46927.0,16667.0,10740.0,53387.0,8668.0,12727.0,40660.0,53387.0,1443.0,2215.0,-907.0,-2718.0,3556.0,-907.0,1308.0,40660.0,36744.0,0.54,1.31,5722.0,2008-03
9470.0,5249.0,2351.0,1601.0,1601.0,5699.0,5800.0,4079.0,19778.0,46533.0,16723.0,11976.0,52392.0,8032.0,12031.0,40361.0,52392.0,1601.0,2828.0,-1151.0,-3009.0,3456.0,-1151.0,1677.0,40361.0,36446.0,0.55,1.3,5640.0,2008-06
10217.0,6019.0,3132.0,2014.0,2014.0,5603.0,5692.0,3704.0,21423.0,47368.0,17026.0,10346.0,52719.0,10068.0,13808.0,38911.0,52719.0,2014.0,3287.0,-1374.0,-2330.0,4259.0,-1374.0,1913.0,38911.0,34987.0,0.59,1.35,5562.0,2008-09
8226.0,4369.0,1790.0,234.0,234.0,5564.0,5622.0,3350.0,19871.0,48118.0,17574.0,5819.0,50472.0,7818.0,10926.0,39546.0,50472.0,234.0,2596.0,-1765.0,-961.0,3009.0,-1765.0,831.0,39546.0,35614.0,0.53,1.28,5562.0,2008-12
7145.0,3238.0,721.0,629.0,629.0,5573.0,5634.0,3536.0,18142.0,49010.0,17815.0,5640.0,48454.0,6341.0,9390.0,39064.0,48454.0,629.0,378.0,-1509.0,-601.0,1991.0,-1509.0,-1131.0,39064.0,35132.0,0.45,1.24,5585.0,2009-03
8024.0,4079.0,79.0,-398.0,-398.0,5595.0,5595.0,3826.0,18467.0,48471.0,17515.0,5632.0,49061.0,7079.0,10014.0,39047.0,49061.0,-398.0,3384.0,-981.0,-869.0,1365.0,-981.0,2403.0,39047.0,35115.0,0.51,1.26,5597.0,2009-06
9389.0,5404.0,2642.0,1856.0,1856.0,5537.0,5616.0,4109.0,19247.0,48615.0,17354.0,5597.0,50996.0,7749.0,11963.0,39033.0,50996.0,1856.0,4003.0,-944.0,-340.0,3877.0,-944.0,3059.0,39033.0,34612.0,0.58,1.31,5520.0,2009-09
10569.0,6840.0,2500.0,2282.0,2282.0,5524.0,5651.0,3987.0,21157.0,47822.0,17225.0,5340.0,53095.0,7591.0,11391.0,41704.0,53095.0,2282.0,3405.0,-1081.0,-758.0,3761.0,-1081.0,2324.0,41704.0,37283.0,0.65,1.27,5523.0,2009-12
10299.0,6529.0,3448.0,2442.0,2442.0,5529.0,5681.0,4988.0,23724.0,47963.0,17028.0,5317.0,55773.0,8912.0,12873.0,42900.0,55773.0,2442.0,4079.0,-928.0,-406.0,4589.0,-928.0,3151.0,42900.0,38448.0,0.63,1.3,5537.0,2010-03
