revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,cf_cff,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
15837.0,12971.0,5463.0,4297.0,4297.0,9265.0,9404.0,10339.0,43242.0,12544.0,6242.0,2640.0,72793.0,29886.0,36507.0,36286.0,72793.0,4297.0,4085.0,-1218.0,-5072.0,6071.0,-1218.0,2867.0,36286.0,22205.0,0.82,2.01,9151.0,2008-06
15061.0,12213.0,5999.0,4373.0,4373.0,9084.0,9183.0,9004.0,37202.0,13174.0,6552.0,7173.0,65117.0,24383.0,31523.0,33594.0,65117.0,4373.0,3370.0,-778.0,-5244.0,6584.0,-778.0,2592.0,33594.0,19404.0,0.81,1.94,8895.57,2008-09
16629.0,12722.0,5939.0,4174.0,4174.0,8903.0,8914.0,8346.0,37730.0,13955.0,6996.0,6755.0,65786.0,23710.0,31308.0,34478.0,65786.0,4174.0,5782.0,-842.0,-3858.0,6571.0,-842.0,4940.0,34478.0,20173.0,0.77,1.91,8890.56,2008-12
13648.0,10834.0,4438.0,2977.0,2977.0,8891.0,8904.0,7285.0,40724.0,14348.0,7112.0,2595.0,68853.0,23823.0,31910.0,36943.0,68853.0,2977.0,6044.0,-632.0,-1060.0,5102.0,-632.0,5412.0,36943.0,22633.0,0.79,1.86,8899.72,2009-03
13099.0,10513.0,3987.0,3045.0,3045.0,8900.0,8960.0,6076.0,49280.0,15082.0,7535.0,1878.0,77888.0,27034.0,38330.0,39558.0,77888.0,3045.0,3841.0,-867.0,2699.0,4668.0,-867.0,2974.0,39558.0,25296.0,0.8,1.97,8908.0,2009-06
12920.0,10078.0,4482.0,3574.0,3574.0,8914.0,8983.0,8823.0,52231.0,15365.0,7512.0,1628.0,81612.0,28761.0,40400.0,41212.0,81612.0,3574.0,6107.0,-435.0,-2190.0,5128.0,-435.0,5672.0,41212.0,26977.0,0.78,1.98,8900.0,2009-09
19022.0,15394.0,8513.0,6662.0,6662.0,8856.0,8951.0,9422.0,52487.0,15572.0,7402.0,1517.0,82096.0,25715.0,37813.0,44283.0,82096.0,6662.0,4969.0,-376.0,-4277.0,9128.0,-376.0,4593.0,44283.0,30569.0,0.81,1.85,8811.0,2009-12
14503.0,11748.0,5173.0,4006.0,4006.0,8767.0,8876.0,8155.0,54518.0,15765.0,7372.0,1478.0,84910.0,26424.0,39200.0,45710.0,84910.0,4006.0,7393.0,-408.0,-2726.0,5867.0,-408.0,6985.0,45710.0,31965.0,0.81,1.86,8762.0,2010-03
16039.0,12869.0,5930.0,4518.0,4518.0,8714.0,8843.0,5505.0,55676.0,16259.0,7630.0,1501.0,86113.0,26147.0,39938.0,46175.0,86113.0,4518.0,5604.0,-758.0,-4098.0,6648.0,-758.0,4846.0,46175.0,32623.0,0.8,1.86,8668.0,2010-06
16195.0,13056.0,7116.0,5410.0,5410.0,8614.0,8695.0,8161.0,59581.0,16713.0,7771.0,1429.0,91540.0,25857.0,44598.0,46942.0,91540.0,5410.0,8194.0,-564.0,-639.0,7810.0,-564.0,7630.0,46942.0,33394.0,0.81,1.95,8562.0,2010-09
