revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
39075.0,4676.0,1751.0,1414.0,1200.0,1376.0,1677.0,19697.0,77745.0,27926.0,27926.0,41385.0,163110.0,60021.0,124106.0,39004.0,163110.0,1388.0,4893.0,-601.0,1751.0,-601.0,4292.0,28613.0,20022.0,0.12,4.18,1400.0,2013-06
38983.0,5192.0,2316.0,1717.0,698.0,1386.0,1681.0,20355.0,81164.0,29347.0,29347.0,41814.0,168539.0,62563.0,131178.0,37361.0,168539.0,1705.0,3860.0,-549.0,2316.0,-549.0,3311.0,29397.0,21080.0,0.13,4.51,1400.0,2013-09
40485.0,4275.0,646.0,1040.0,913.0,1438.0,1688.0,20021.0,81501.0,36679.0,29250.0,40271.0,166344.0,62412.0,123170.0,43174.0,166344.0,1053.0,3058.0,-446.0,646.0,-446.0,2612.0,40065.0,32837.0,0.11,3.85,1500.0,2013-12
37408.0,2406.0,-535.0,213.0,125.0,1587.0,1691.0,19426.0,86825.0,30093.0,30093.0,40936.0,173606.0,69222.0,130766.0,42840.0,173606.0,280.0,1976.0,-497.0,-535.0,-497.0,1479.0,39731.0,32726.0,0.06,4.05,1600.0,2014-03
39649.0,2872.0,-471.0,278.0,190.0,1608.0,1688.0,19864.0,91643.0,31771.0,31771.0,41406.0,179098.0,72347.0,136513.0,42585.0,179098.0,287.0,3830.0,-1041.0,-471.0,-1041.0,2789.0,39476.0,32683.0,0.07,4.21,1600.0,2014-06
39255.0,4148.0,1227.0,1471.0,1384.0,1612.0,1691.0,18060.0,86640.0,33171.0,33171.0,42470.0,176908.0,67329.0,133345.0,43563.0,176908.0,1442.0,1088.0,-1236.0,1227.0,-1236.0,-148.0,40454.0,33810.0,0.11,4.06,1600.0,2014-09
39617.0,4382.0,1429.0,1987.0,1105.0,1611.0,1678.0,18954.0,83626.0,44078.0,34803.0,44312.0,177501.0,65657.0,141477.0,36024.0,177501.0,2009.0,3167.0,-1469.0,1429.0,-1469.0,1698.0,36024.0,29614.0,0.11,4.93,1600.0,2014-12
35712.0,3870.0,753.0,945.0,945.0,1617.0,1686.0,15776.0,83231.0,36694.0,36694.0,43940.0,179918.0,67342.0,143095.0,36823.0,179918.0,908.0,375.0,-2067.0,2510.0,-2067.0,-1692.0,36823.0,30526.0,0.11,4.89,1600.0,2015-03
38180.0,4265.0,1288.0,1117.0,1117.0,1596.0,1660.0,17627.0,84554.0,41335.0,41335.0,45339.0,185812.0,69528.0,150142.0,35670.0,185812.0,1140.0,5786.0,-3969.0,3458.0,-3969.0,1817.0,35670.0,29489.0,0.11,5.21,1584.0,2015-06
38843.0,5279.0,997.0,1359.0,1359.0,1577.0,1618.0,15433.0,82341.0,46296.0,46296.0,45408.0,189000.0,72739.0,153865.0,35135.0,189000.0,1341.0,3308.0,-4338.0,2978.0,-4338.0,-1030.0,35135.0,29052.0,0.14,5.38,1600.0,2015-09
22990.0,4012.0,2500.0,6266.0,6266.0,1553.0,1595.0,15238.0,69408.0,63750.0,51401.0,58381.0,194338.0,71217.0,154015.0,40323.0,194338.0,6201.0,2300.0,-3627.0,4079.0,-3627.0,-1327.0,40323.0,34376.0,0.17,4.82,1500.0,2015-12
37265.0,4790.0,1972.0,1953.0,1953.0,1546.0,1580.0,14894.0,71034.0,57190.0,57190.0,59863.0,203618.0,74987.0,162293.0,41325.0,203618.0,1931.0,-108.0,-4630.0,4264.0,-4630.0,-4738.0,41325.0,35434.0,0.13,4.93,1500.0,2016-03
37383.0,5480.0,2972.0,2866.0,2866.0,1548.0,1581.0,18923.0,74630.0,61952.0,61952.0,59236.0,210449.0,76043.0,166446.0,44003.0,210449.0,2736.0,6127.0,-4426.0,5271.0,-4426.0,1701.0,44003.0,37570.0,0.15,4.78,1600.0,2016-06
38889.0,5548.0,3148.0,2773.0,2773.0,1550.0,1574.0,15932.0,76496.0,66488.0,66488.0,59593.0,217576.0,82535.0,172561.0,45015.0,217576.0,2707.0,6570.0,-4104.0,5682.0,-4104.0,2466.0,45015.0,38661.0,0.14,4.83,1500.0,2016-09
39896.0,3442.0,475.0,1835.0,1835.0,1516.0,1546.0,12574.0,76203.0,87611.0,66945.0,63397.0,221690.0,85181.0,177615.0,44075.0,221690.0,1895.0,4018.0,-3781.0,3169.0,-3781.0,237.0,44075.0,37926.0,0.09,5.03,1500.0,2016-12
37266.0,4939.0,2583.0,2608.0,2608.0,1505.0,1532.0,12864.0,79598.0,74504.0,74504.0,61082.0,230793.0,90904.0,184579.0,46214.0,230793.0,2686.0,2041.0,-3648.0,5326.0,-3648.0,-1607.0,46214.0,40021.0,0.13,4.99,1500.0,2017-03
36984.0,4774.0,2297.0,1660.0,1660.0,1497.0,1519.0,16598.0,85081.0,74026.0,74026.0,66956.0,240300.0,94306.0,194575.0,45725.0,240300.0,2433.0,5518.0,-3512.0,5491.0,-3512.0,2006.0,45725.0,39736.0,0.13,5.26,1500.0,2017-06
33623.0,3879.0,1576.0,-2981.0,-2983.0,1445.0,1472.0,12792.0,76618.0,76953.0,76953.0,61257.0,229502.0,81849.0,186025.0,43477.0,229502.0,114.0,2881.0,-3000.0,4723.0,-3000.0,-119.0,43477.0,37623.0,0.12,5.28,1400.0,2017-09
