revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
11263.0,9652.0,3554.0,1589.0,1588.0,7333.0,7382.0,959.0,32768.0,26718.0,17519.0,7274.0,110343.0,20395.0,43536.0,66807.0,110343.0,1589.0,3013.0,-496.0,4921.0,-496.0,2517.0,66632.0,13850.0,0.86,1.65,7371.4,2005-09
12547.0,10565.0,3411.0,2733.0,2731.0,7328.0,7372.0,2247.0,46835.0,25760.0,16233.0,6673.0,116970.0,28412.0,51206.0,65764.0,116970.0,2733.0,4737.0,-613.0,4844.0,-613.0,4124.0,65595.0,18366.0,0.84,1.78,7361.0,2005-12
11747.0,10076.0,4313.0,4111.0,4111.0,7314.0,7348.0,2869.0,37415.0,26630.0,17103.0,6627.0,112959.0,19674.0,43350.0,69609.0,112959.0,4111.0,3961.0,-418.0,5664.0,-418.0,3543.0,69450.0,17636.0,0.86,1.62,7327.39,2006-03
11741.0,9951.0,3505.0,2415.0,2413.0,7282.0,7305.0,1921.0,40994.0,26010.0,16483.0,6882.0,111550.0,20055.0,43061.0,68489.0,111550.0,2415.0,5143.0,-469.0,4848.0,-469.0,4674.0,68337.0,21146.0,0.85,1.63,7291.45,2006-06
12280.0,10318.0,3867.0,3362.0,3361.0,7228.0,7251.0,1177.0,38721.0,25944.0,16417.0,7073.0,108585.0,17688.0,38873.0,69712.0,108585.0,3362.0,4014.0,-551.0,5199.0,-551.0,3463.0,69566.0,23192.0,0.84,1.56,7210.44,2006-09
12603.0,10386.0,2597.0,9449.0,9448.0,7143.0,7178.0,1827.0,47658.0,27063.0,16632.0,6030.0,115546.0,22099.0,44114.0,71432.0,115546.0,9449.0,4476.0,-765.0,3864.0,-765.0,3711.0,71291.0,26065.0,0.82,1.62,7124.0,2006-12
12474.0,10587.0,4746.0,3392.0,3391.0,7051.0,7075.0,2492.0,42337.0,26912.0,16481.0,7253.0,110483.0,13301.0,37995.0,72488.0,110483.0,3392.0,1243.0,-329.0,6017.0,-329.0,914.0,72364.0,27952.0,0.85,1.52,7018.26,2007-03
11084.0,8975.0,2183.0,1267.0,1266.0,6966.0,6990.0,2138.0,41622.0,26729.0,16298.0,8596.0,110403.0,15136.0,42309.0,68094.0,110403.0,1267.0,3665.0,-428.0,3624.0,-428.0,3237.0,67984.0,24097.0,0.81,1.62,6927.11,2007-06
11990.0,7372.0,831.0,761.0,760.0,6875.0,6894.0,2611.0,41840.0,26145.0,15714.0,9268.0,109030.0,14328.0,42420.0,66610.0,109030.0,761.0,4678.0,-461.0,2203.0,-461.0,4217.0,66507.0,24299.0,0.61,1.64,6829.81,2007-09
12870.0,10245.0,2576.0,2724.0,2723.0,6776.0,6798.0,3406.0,46849.0,28103.0,15734.0,10805.0,115268.0,21835.0,50144.0,65124.0,115268.0,2724.0,3767.0,-773.0,3692.0,-773.0,2994.0,65031.0,23151.0,0.8,1.77,6761.0,2007-12
