revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
8474.0,1740.0,1740.0,1125.0,1125.0,2071.0,2147.0,1953.0,9165.0,30533.0,17006.0,2217.0,59357.0,9351.0,25567.0,33790.0,59357.0,1125.0,1468.0,-305.0,2096.0,-305.0,1163.0,33790.0,2821.0,0.21,1.76,2160.2,2006-06
8652.0,1315.0,1315.0,782.0,782.0,2086.0,2169.0,2411.0,9562.0,30948.0,17167.0,2622.0,59998.0,10210.0,26835.0,33163.0,59998.0,782.0,2409.0,-552.0,1670.0,-552.0,1857.0,33163.0,2516.0,0.15,1.81,2064.0,2006-09
9581.0,1674.0,1674.0,1701.0,1701.0,2059.0,2148.0,2437.0,11115.0,31305.0,17144.0,2153.0,60993.0,10587.0,27127.0,33866.0,60993.0,1701.0,516.0,-245.0,2048.0,-245.0,271.0,33866.0,3285.0,0.17,1.8,2035.2,2006-12
7954.0,1513.0,1513.0,931.0,931.0,2039.0,2129.0,2182.0,9514.0,31523.0,17034.0,2257.0,59605.0,10277.0,26734.0,32871.0,59605.0,931.0,2244.0,-301.0,1873.0,-301.0,1943.0,32871.0,2071.0,0.19,1.81,1981.63,2007-03
9045.0,2023.0,2023.0,1178.0,1178.0,1982.0,2070.0,3464.0,10818.0,31786.0,17065.0,2364.0,59667.0,9545.0,26908.0,32759.0,59667.0,1178.0,1094.0,-440.0,2388.0,-440.0,654.0,32759.0,3339.0,0.22,1.82,1940.92,2007-06
8930.0,1571.0,1571.0,877.0,877.0,1935.0,2023.0,3670.0,11314.0,32578.0,17433.0,2479.0,60928.0,11391.0,28880.0,32048.0,60928.0,877.0,1567.0,-580.0,1963.0,-580.0,987.0,32048.0,2346.0,0.18,1.9,1962.2,2007-09
10452.0,2033.0,2033.0,1250.0,1250.0,1904.0,1989.0,3414.0,13268.0,32897.0,17356.0,2656.0,62772.0,12383.0,31065.0,31707.0,62772.0,1250.0,662.0,-249.0,2418.0,-249.0,413.0,31707.0,2215.0,0.19,1.98,1931.0,2007-12
8710.0,1898.0,1898.0,1133.0,1133.0,1883.0,1960.0,3860.0,12396.0,33592.0,17557.0,7771.0,62291.0,11256.0,30357.0,31934.0,62291.0,1133.0,2603.0,-347.0,2289.0,-347.0,2256.0,31934.0,7367.0,0.22,1.95,1901.2,2008-03
9236.0,2021.0,2021.0,1284.0,1284.0,1900.0,1940.0,2589.0,11243.0,33871.0,17550.0,3011.0,61582.0,10039.0,27567.0,34015.0,61582.0,1284.0,936.0,-353.0,2423.0,-353.0,583.0,34015.0,4237.0,0.22,1.81,1869.7,2008-06
9445.0,1491.0,1491.0,760.0,760.0,1872.0,1903.0,3001.0,11666.0,33842.0,17532.0,7157.0,62497.0,11591.0,28830.0,33667.0,62497.0,1062.0,1245.0,-629.0,1895.0,-629.0,616.0,33667.0,9774.0,0.16,1.86,1822.9,2008-09
9599.0,1217.0,1217.0,845.0,845.0,1852.0,1872.0,3795.0,13472.0,33739.0,17305.0,3746.0,64901.0,12604.0,30986.0,33915.0,64901.0,851.0,262.0,-291.0,1613.0,-291.0,-29.0,33915.0,3537.0,0.13,1.91,1856.33,2008-12
